"DONATION_CONTACT_ID","DONATION_TIMESTAMP","DONATION_TARGET","DONATION_CURRENCY","DONATION_AMOUNT","ERROR"
"103","1405033200","Evidence Action","USD","8.22","Date: invalid date: Sun Dec 03 00:00:00 GMT 1413"
"103","1405292400","Schistosomiasis Control Initiative","GBP","5","Date: invalid date: Fri Nov 24 00:00:00 GMT 1413"
"103","1405465200","Against Malaria Foundation","GBP","5","Date: invalid date: Sat Dec 26 00:00:00 GMT 1422"
"103","1407711600","Project Healthy Children","GBP","4.89","Date: invalid date: Fri Mar 19 00:00:00 GMT 1417"
"103","1407970800","Evidence Action","GBP","5","Date: invalid date: Wed Mar 10 00:00:00 GMT 1417"
"103","1407970800","Schistosomiasis Control Initiative","GBP","5","Date: invalid date: Wed Mar 10 00:00:00 GMT 1417"
"103","1408143600","Against Malaria Foundation","GBP","5","Date: invalid date: Sat Dec 10 00:00:00 GMT 1418"
"103","1412031600","Schistosomiasis Control Initiative","GBP","250","Date: invalid date: Fri Jul 17 00:00:00 GMT 1416"
"103","1411945200","Against Malaria Foundation","GBP","1.83","Date: invalid date: Thu Dec 25 00:00:00 GMT 1432"
"103","1426464000","AMF and SCI","GBP","40","Date: invalid date: Mon Sep 12 00:00:00 GMT 1440"
"113","1397016000","GiveWell","USD","120","Date: invalid date: Mon Jun 05 00:00:00 GMT 1413"
"113","1375588800","Innovations for Poverty Action","USD","100","Date: invalid date: Sat Nov 03 00:00:00 GMT 1403"
"113","1355461200","GiveWell","USD","100","Date: invalid date: Wed Jan 12 00:00:00 GMT 1362"
"113","1419660000","GiveDirectly","USD","60","Date: invalid date: Wed May 31 00:00:00 GMT 1424"
"113","1447390800","Against Malaria Foundation","USD","110","Date: invalid date: Mon May 08 00:00:00 GMT 1452"
"113","1448949600","Schistosomiasis Control Initiative","USD","85","Date: invalid date: Fri Jan 11 00:00:00 GMT 1482"
"121","1397448000","Deworm the World Initiative","USD","32","Date: invalid date: Fri Jun 26 00:00:00 GMT 1422"
"121","1400731200","Deworm the World Initiative","USD","25","Date: invalid date: Sun Apr 14 00:00:00 GMT 1409"
"121","1418706000","Schistosomiasis Control Initiative","USD","25","Date: invalid date: Fri Mar 04 00:00:00 GMT 1440"
"121","1419829200","Against Malaria Foundation","USD","30","Date: invalid date: Tue Dec 08 00:00:00 GMT 1450"
"122","1397534400","One World Futbol","USD","50.25","Date: invalid date: Wed May 17 00:00:00 GMT 1413"
"122","1417410000","Deworm the World Initiative","USD","50","Date: invalid date: Tue Apr 30 00:00:00 GMT 1420"
"122","1426478400","Against Malaria Foundation","USD","12.5","Date: invalid date: Mon Oct 30 00:00:00 GMT 1452"
"122","1426478400","Schistosomiasis Control Initiative","USD","12.5","Date: invalid date: Mon Oct 30 00:00:00 GMT 1452"
"122","1426478400","Deworm the World Initiative","USD","12.5","Date: invalid date: Mon Oct 30 00:00:00 GMT 1452"
"122","1426478400","Project Healthy Children","USD","12.5","Date: invalid date: Mon Oct 30 00:00:00 GMT 1452"
"122","1429156800","Against Malaria Foundation","USD","12.5","Date: invalid date: Fri Oct 11 00:00:00 GMT 1448"
"122","1429156800","Schistosomiasis Control Initiative","USD","12.5","Date: invalid date: Fri Oct 11 00:00:00 GMT 1448"
"122","1429156800","Deworm the World Initiative","USD","12.5","Date: invalid date: Fri Oct 11 00:00:00 GMT 1448"
"122","1429156800","Project Healthy Children","USD","12.5","Date: invalid date: Fri Oct 11 00:00:00 GMT 1448"
"122","1429156800","Mercy for Animals","USD","50","Date: invalid date: Fri Oct 11 00:00:00 GMT 1448"
"122","1433304000","Non-human Rights Project","USD","50","Date: invalid date: Fri May 13 00:00:00 GMT 1446"
"124","1419915600","GiveWell","USD","6700","Date: invalid date: Sun Oct 29 00:00:00 GMT 1441"
"125","1397399102","Deworm the World Initiative","USD","50","Date: invalid date: Tue Jan 30 00:00:00 GMT 1425"
"125","1430625600","Deworm the World Initiative","USD","150","Date: invalid date: Mon Jun 01 00:00:00 GMT 1450"
"129","1312326000","Schistosomiasis Control Initiative","GBP","350","Date: invalid date: Thu Jan 03 00:00:00 GMT 1331"
"129","1346540400","Schistosomiasis Control Initiative","GBP","204.75","Date: invalid date: Tue Jul 05 00:00:00 GMT 1351"
"129","1385856000","Against Malaria Foundation","GBP","828.19","Date: invalid date: Mon Jun 04 00:00:00 GMT 1408"
"129","1388361600","Schistosomiasis Control Initiative","GBP","172.19","Date: invalid date: Sun Apr 18 00:00:00 GMT 1395"
"129","1383264000","British Heart Foundation","GBP","12.5","Date: invalid date: Fri Jan 14 00:00:00 GMT 1396"
"129","1385942400","Wikimedia","GBP","10","Date: invalid date: Sun Apr 27 00:00:00 GMT 1399"
"129","1419984000","Against Malaria Foundation","GBP","1468.76","Date: invalid date: Mon Jan 13 00:00:00 GMT 1438"
"129","1419984000","Schistosomiasis Control Initiative","GBP","1468.76","Date: invalid date: Mon Jan 13 00:00:00 GMT 1438"
"130","1405976400","Schistosomiasis Control Initiative","EUR","1300","Date: invalid date: Mon Jul 10 00:00:00 GMT 1430"
"130","1405976400","Cool Earth","EUR","400","Date: invalid date: Mon Jul 10 00:00:00 GMT 1430"
"130","1408914000","Avaaz (climate campaigning)","EUR","100","Date: invalid date: Wed Jun 12 00:00:00 GMT 1426"
"130","1412542800","350 Finland","EUR","200","Date: invalid date: Sun Jan 30 00:00:00 GMT 1424"
"130","1412974800","Schistosomiasis Control Initiative","EUR","102.62","Date: invalid date: Fri Feb 20 00:00:00 GMT 1433"
"130","1419976800","GiveDirectly","EUR","228.52","Date: invalid date: Fri Aug 13 00:00:00 GMT 1445"
"130","1419976800","GiveDirectly","EUR","626.35","Date: invalid date: Fri Aug 13 00:00:00 GMT 1445"
"130","1419976800","Schistosomiasis Control Initiative","EUR","850","Date: invalid date: Fri Aug 13 00:00:00 GMT 1445"
"130","1434315600","Fistula Foundation","EUR","820.12","Date: invalid date: Sat Oct 30 00:00:00 GMT 1451"
"130","1450994400","Schistosomiasis Control Initiative","EUR","1500","Date: invalid date: Sat Mar 17 00:00:00 GMT 1470"
"130","1450994400","Amnesty International","EUR","200","Date: invalid date: Sat Mar 17 00:00:00 GMT 1470"
"130","1450994400","Centre for Effective Altruism","EUR","697.81","Date: invalid date: Sat Mar 17 00:00:00 GMT 1470"
"130","1447452000","Global Dry Toilet Association of Finland","EUR","50","Date: invalid date: Sat Feb 21 00:00:00 GMT 1456"
"130","1421272800","Amnesty International","EUR","40","Date: invalid date: Sun Oct 29 00:00:00 GMT 1430"
"131","1360368000","Schistosomiasis Control Initiative","GBP","30","Date: invalid date: Tue Oct 25 00:00:00 GMT 1384"
"131","1360368000","Schistosomiasis Control Initiative","GBP","30","Date: invalid date: Tue Oct 25 00:00:00 GMT 1384"
"131","1393286400","Schistosomiasis Control Initiative","GBP","28.75","Date: invalid date: Fri Oct 07 00:00:00 GMT 1412"
"131","1393718400","Against Malaria Foundation","GBP","31.25","Date: invalid date: Thu Oct 30 00:00:00 GMT 1421"
"131","1398121200","Schistosomiasis Control Initiative","GBP","12.5","Date: invalid date: Tue Mar 14 00:00:00 GMT 1402"
"131","1398121200","Schistosomiasis Control Initiative","GBP","12.5","Date: invalid date: Tue Mar 14 00:00:00 GMT 1402"
"131","1398121200","Schistosomiasis Control Initiative","GBP","12.5","Date: invalid date: Tue Mar 14 00:00:00 GMT 1402"
"131","1398121200","Schistosomiasis Control Initiative","GBP","12.5","Date: invalid date: Tue Mar 14 00:00:00 GMT 1402"
"131","1339196400","Schistosomiasis Control Initiative","GBP","50","Date: invalid date: Sun Jan 07 00:00:00 GMT 1358"
"131","1339196400","Schistosomiasis Control Initiative","GBP","5","Date: invalid date: Sun Jan 07 00:00:00 GMT 1358"
"131","1406761200","Centre for Effective Altruism","GBP","2000","Date: invalid date: Sun Jul 14 00:00:00 GMT 1415"
"131","1410926400","Deworm the World Initiative","GBP","25","Date: invalid date: Mon Feb 07 00:00:00 GMT 1435"
"131","1410926400","Project Healthy Children","GBP","25","Date: invalid date: Mon Feb 07 00:00:00 GMT 1435"
"131","1409544000","Against Malaria Foundation","USD","14","Date: invalid date: Sat May 13 00:00:00 GMT 1424"
"131","1417496400","Future of Life Institute","USD","5000","Date: invalid date: Thu Jul 10 00:00:00 GMT 1438"
"131","1419638400","Schistosomiasis Control Initiative","CAD","50","Date: invalid date: Tue Feb 28 00:00:00 GMT 1447"
"131","1419724800","Nuclear Threats Initiative","USD","100","Date: invalid date: Tue Jan 21 00:00:00 GMT 1438"
"131","1419724800","Ploughshares Fund","USD","100","Date: invalid date: Tue Jan 21 00:00:00 GMT 1438"
"131","1428206400","Schistosomiasis Control Initiative","GBP","222","Date: invalid date: Tue Feb 07 00:00:00 GMT 1447"
"131","1428897600","Against Malaria Foundation","USD","10","Date: invalid date: Thu Feb 19 00:00:00 GMT 1456"
"131","1419742800","Against Malaria Foundation","GBP","278.96","Date: invalid date: Wed Oct 01 00:00:00 GMT 1432"
"133","1397398995","Against Malaria Foundation","EUR","7.5","Date: invalid date: Sun Oct 15 00:00:00 GMT 1424"
"133","1397398995","Schistosomiasis Control Initiative","EUR","7.5","Date: invalid date: Sun Oct 15 00:00:00 GMT 1424"
"133","1397398995","Deworm the World Initiative","EUR","7.5","Date: invalid date: Sun Oct 15 00:00:00 GMT 1424"
"133","1397398995","Project Healthy Children","EUR","7.5","Date: invalid date: Sun Oct 15 00:00:00 GMT 1424"
"139","1416441600","Schistosomiasis Control Initiative","GBP","100","Date: invalid date: Fri Dec 17 00:00:00 GMT 1423"
"139","1418774400","GiveDirectly","GBP","100","Date: invalid date: Thu May 17 00:00:00 GMT 1436"
"145","1325221200","Against Malaria Foundation","USD","3000","Date: invalid date: Fri Jan 12 00:00:00 GMT 1330"
"145","1325289600","Schistosomiasis Control Initiative","USD","100","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"145","1356912000","Against Malaria Foundation","USD","21000","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"145","1356912000","Schistosomiasis Control Initiative","USD","1000","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"145","1356912000","Deworm the World Initiative","USD","100","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"145","1356912000","Other","USD","200","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"145","1367622000","Vegan Outreach","USD","1000","Date: invalid date: Thu Jul 23 00:00:00 GMT 1377"
"145","1367622000","Humane League","USD","1000","Date: invalid date: Thu Jul 23 00:00:00 GMT 1377"
"145","1377990000","Against Malaria Foundation","USD","1265.25","Date: invalid date: Tue Feb 28 00:00:00 GMT 1385"
"145","1372806000","Academics Stand Against Poverty","USD","50","Date: invalid date: Sun Jan 03 00:00:00 GMT 1395"
"145","1370386800","Evidence Action","USD","50","Date: invalid date: Thu Sep 14 00:00:00 GMT 1391"
"145","1381273200","Schistosomiasis Control Initiative","USD","100","Date: invalid date: Sun Dec 03 00:00:00 GMT 1391"
"145","1373497200","GiveDirectly","USD","100","Date: invalid date: Sun Sep 17 00:00:00 GMT 1396"
"145","1381705200","GCRI","USD","500","Date: invalid date: Sat Dec 25 00:00:00 GMT 1400"
"145","1420002000","Against Malaria Foundation","USD","1300","Date: invalid date: Tue May 22 00:00:00 GMT 1425"
"145","1417410000","Academics Stand Against Poverty","USD","50","Date: invalid date: Tue Apr 30 00:00:00 GMT 1420"
"145","1417410000","Innovations for Poverty Action","USD","50","Date: invalid date: Tue Apr 30 00:00:00 GMT 1420"
"145","1417410000","Evidence Action","USD","50","Date: invalid date: Tue Apr 30 00:00:00 GMT 1420"
"145","1417410000","Cool Earth","USD","50","Date: invalid date: Tue Apr 30 00:00:00 GMT 1420"
"145","1291179600","Village Reach","USD","2000","Date: invalid date: Sat Aug 12 00:00:00 GMT 1318"
"145","1420434000","Against Malaria Foundation","USD","1000","Date: invalid date: Sat Jun 12 00:00:00 GMT 1434"
"146","1397426400","Project Healthy Children","EUR","10","Date: invalid date: Wed Dec 08 00:00:00 GMT 1417"
"148","1400216400","Against Malaria Foundation","GBP","55","Date: invalid date: Fri Mar 10 00:00:00 GMT 1419"
"148","1400216400","Deworm the World Initiative","GBP","55","Date: invalid date: Fri Mar 10 00:00:00 GMT 1419"
"148","1397538000","Against Malaria Foundation","GBP","100","Date: invalid date: Fri Mar 26 00:00:00 GMT 1423"
"148","1402894800","Deworm the World Initiative","GBP","55","Date: invalid date: Sun Jun 21 00:00:00 GMT 1422"
"148","1405486800","Against Malaria Foundation","GBP","55","Date: invalid date: Mon Jul 14 00:00:00 GMT 1427"
"153","1400108400","Deworm the World Initiative","GBP","50","Date: invalid date: Thu Sep 30 00:00:00 GMT 1423"
"153","1401791293","Schistosomiasis Control Initiative","GBP","3.33","Date: invalid date: Tue Jan 13 00:00:00 GMT 1411"
"153","1401791295","Deworm the World Initiative","GBP","3.33","Date: invalid date: Thu Jan 15 00:00:00 GMT 1411"
"153","1401791295","Project Healthy Children","GBP","3.33","Date: invalid date: Thu Jan 15 00:00:00 GMT 1411"
"156","1396566000","Schistosomiasis Control Initiative","GBP","30","Date: invalid date: Sun Jan 03 00:00:00 GMT 1417"
"156","1399417200","Schistosomiasis Control Initiative","GBP","30","Date: invalid date: Thu Jan 15 00:00:00 GMT 1422"
"156","1404687600","Schistosomiasis Control Initiative","GBP","30","Date: invalid date: Mon May 22 00:00:00 GMT 1430"
"156","1405119600","Schistosomiasis Control Initiative","GBP","180","Date: invalid date: Tue Feb 12 00:00:00 GMT 1432"
"156","1407366000","Schistosomiasis Control Initiative","GBP","30","Date: invalid date: Sun May 05 00:00:00 GMT 1426"
"156","1410130800","Schistosomiasis Control Initiative","GBP","30","Date: invalid date: Fri Mar 10 00:00:00 GMT 1413"
"156","1417996800","Schistosomiasis Control Initiative","GBP","30","Date: invalid date: Sat Oct 12 00:00:00 GMT 1443"
"156","1420588800","Schistosomiasis Control Initiative","GBP","30","Date: invalid date: Sun Nov 03 00:00:00 GMT 1448"
"156","1423526400","Schistosomiasis Control Initiative","GBP","382","Date: invalid date: Wed Oct 07 00:00:00 GMT 1444"
"164","1408386600","Against Malaria Foundation","USD","4000","Date: invalid date: Fri Feb 25 00:00:00 GMT 1429"
"171","1405206000","Against Malaria Foundation","GBP","20","Date: invalid date: Sun Jan 03 00:00:00 GMT 1423"
"171","1405264420","Against Malaria Foundation","GBP","5","Date: invalid date: Thu Mar 09 00:00:00 GMT 1419"
"171","1405264420","Schistosomiasis Control Initiative","GBP","5","Date: invalid date: Thu Mar 09 00:00:00 GMT 1419"
"171","1405264421","Deworm the World Initiative","GBP","5","Date: invalid date: Fri Mar 10 00:00:00 GMT 1419"
"171","1405264421","Project Healthy Children","GBP","5","Date: invalid date: Fri Mar 10 00:00:00 GMT 1419"
"171","1410390000","Against Malaria Foundation","GBP","25","Date: invalid date: Tue Feb 28 00:00:00 GMT 1413"
"171","1410390000","Schistosomiasis Control Initiative","GBP","25","Date: invalid date: Tue Feb 28 00:00:00 GMT 1413"
"171","1410390000","Deworm the World Initiative","GBP","25","Date: invalid date: Tue Feb 28 00:00:00 GMT 1413"
"171","1410390000","Project Healthy Children","GBP","25","Date: invalid date: Tue Feb 28 00:00:00 GMT 1413"
"174","1397883600","Oxfam","USD","60000","Date: invalid date: Wed Feb 07 00:00:00 GMT 1414"
"181","1397977200","Oxfam","CAD","10","Date: invalid date: Sun Sep 17 00:00:00 GMT 1424"
"249","1325289600","Schistosomiasis Control Initiative","USD","37.5","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"250","1333580400","Against Malaria Foundation","GBP","3875","Date: invalid date: Wed Nov 04 00:00:00 GMT 1338"
"250","1333580400","Schistosomiasis Control Initiative","GBP","2500","Date: invalid date: Wed Nov 04 00:00:00 GMT 1338"
"250","1333580400","Deworm the World Initiative","GBP","2500","Date: invalid date: Wed Nov 04 00:00:00 GMT 1338"
"250","1333580400","Global Network","GBP","1300","Date: invalid date: Wed Nov 04 00:00:00 GMT 1338"
"250","1333580400","RESULTS","GBP","1000","Date: invalid date: Wed Nov 04 00:00:00 GMT 1338"
"250","1333580400","Innovations for Poverty Action","GBP","2000","Date: invalid date: Wed Nov 04 00:00:00 GMT 1338"
"250","1365116400","Against Malaria Foundation","GBP","2500","Date: invalid date: Sun May 10 00:00:00 GMT 1383"
"250","1365116400","Schistosomiasis Control Initiative","GBP","2500","Date: invalid date: Sun May 10 00:00:00 GMT 1383"
"250","1365116400","Deworm the World Initiative","GBP","2500","Date: invalid date: Sun May 10 00:00:00 GMT 1383"
"250","1365116400","Project Healthy Children","GBP","2500","Date: invalid date: Sun May 10 00:00:00 GMT 1383"
"250","1333580400","Abdul Latif Jameel Poverty Action Lab","GBP","2000","Date: invalid date: Wed Nov 04 00:00:00 GMT 1338"
"250","1365116400","Innovations for Poverty Action","GBP","2000","Date: invalid date: Sun May 10 00:00:00 GMT 1383"
"250","1365116400","Abdul Latif Jameel Poverty Action Lab","GBP","2073","Date: invalid date: Sun May 10 00:00:00 GMT 1383"
"250","1301958000","Schistosomiasis Control Initiative","GBP","14125","Date: invalid date: Wed Sep 26 00:00:00 GMT 1330"
"250","1396652400","Against Malaria Foundation","GBP","1666.66","Date: invalid date: Fri Nov 25 00:00:00 GMT 1407"
"250","1396652400","Schistosomiasis Control Initiative","GBP","1666.66","Date: invalid date: Fri Nov 25 00:00:00 GMT 1407"
"250","1396652400","Deworm the World Initiative","GBP","1666.66","Date: invalid date: Fri Nov 25 00:00:00 GMT 1407"
"250","1396652400","Project Healthy Children","GBP","1666.66","Date: invalid date: Fri Nov 25 00:00:00 GMT 1407"
"250","1396652400","Innovations for Poverty Action","GBP","1666.66","Date: invalid date: Fri Nov 25 00:00:00 GMT 1407"
"250","1396652400","Abdul Latif Jameel Poverty Action Lab","GBP","1666.66","Date: invalid date: Fri Nov 25 00:00:00 GMT 1407"
"250","1428015600","Against Malaria Foundation","GBP","1696.43","Date: invalid date: Wed May 01 00:00:00 GMT 1443"
"250","1428015600","Schistosomiasis Control Initiative","GBP","1696.43","Date: invalid date: Wed May 01 00:00:00 GMT 1443"
"250","1428015600","Deworm the World Initiative","GBP","1696.43","Date: invalid date: Wed May 01 00:00:00 GMT 1443"
"250","1428015600","Project Healthy Children","GBP","1696.43","Date: invalid date: Wed May 01 00:00:00 GMT 1443"
"250","1428015600","Innovations for Poverty Action","GBP","1696.43","Date: invalid date: Wed May 01 00:00:00 GMT 1443"
