"ID","DONATION_CONTACT_ID","DONATION_TIMESTAMP","DONATION_TARGET","DONATION_CURRENCY","DONATION_AMOUNT","STATUS"
"a064E000004DR4rQAG","787","2014-12-31T00:00:00.000Z","a0758000002kNF9AAM","GBP","3875","Item Created"
"a064E000004DR4sQAG","794","2014-05-05T23:00:00.000Z","a0758000002kNNlAAM","GBP","125","Item Created"
"a064E000004DR4tQAG","794","2013-10-02T23:00:00.000Z","a0758000002kNDHAA2","GBP","50","Item Created"
"a064E000004DR4uQAG","794","2013-09-03T23:00:00.000Z","a0758000002kNDHAA2","GBP","125","Item Created"
"a064E000004DR4vQAG","794","2013-08-05T23:00:00.000Z","a0758000002kNDHAA2","GBP","250","Item Created"
"a064E000004DR4wQAG","794","2013-06-18T23:00:00.000Z","a0758000002kNDHAA2","GBP","187.5","Item Created"
"a064E000004DR4xQAG","794","2013-06-13T23:00:00.000Z","a0758000002kNDHAA2","GBP","138.75","Item Created"
"a064E000004DR4yQAG","794","2013-03-22T00:00:00.000Z","a0758000002kNDHAA2","GBP","443.75","Item Created"
"a064E000004DR4zQAG","794","2013-03-20T00:00:00.000Z","a0758000002kNNlAAM","GBP","222.5","Item Created"
"a064E000004DR50QAG","794","2014-05-08T10:36:19.000Z","a0758000002kNNlAAM","GBP","125","Item Created"
"a064E000004DR51QAG","794","2014-05-07T23:00:00.000Z","a0758000002kNGHAA2","GBP","125","Item Created"
"a064E000004DR52QAG","794","2014-05-09T08:24:22.000Z","a0758000002kNNlAAM","GBP","12.5","Item Created"
"a064E000004DR53QAG","794","2014-05-08T23:00:00.000Z","a0758000002kNGHAA2","GBP","12.5","Item Created"
"a064E000004DR54QAG","794","2014-05-17T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.42","Item Created"
"a064E000004DR55QAG","794","2014-05-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","156.25","Item Created"
"a064E000004DR56QAG","794","2014-05-31T23:00:00.000Z","a0758000002kNGHAA2","GBP","156.25","Item Created"
"a064E000004DR57QAG","794","2014-05-29T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.34","Item Created"
"a064E000004DR58QAG","794","2014-06-02T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.2","Item Created"
"a064E000004DR59QAG","794","2014-07-03T23:00:00.000Z","a0758000002kNGHAA2","GBP","62.5","Item Created"
"a064E000004DR5AQAW","794","2014-07-03T23:00:00.000Z","a0758000002kNNlAAM","GBP","62.5","Item Created"
"a064E000004DR5BQAW","794","2014-06-25T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.1","Item Created"
"a064E000004DR5CQAW","794","2014-07-06T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.26","Item Created"
"a064E000004DR5DQAW","794","2014-07-12T23:00:00.000Z","a0758000002kNNlAAM","GBP","125","Item Created"
"a064E000004DR5EQAW","794","2014-07-12T23:00:00.000Z","a0758000002kNGHAA2","GBP","125","Item Created"
"a064E000004DR5FQAW","794","2014-03-21T00:00:00.000Z","a0758000002kNDHAA2","GBP","67.5","Item Created"
"a064E000004DR5GQAW","794","2014-07-14T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.24","Item Created"
"a064E000004DR5HQAW","794","2014-07-19T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.08","Item Created"
"a064E000004DR5IQAW","794","2014-07-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.59","Item Created"
"a064E000004DR5JQAW","794","2014-07-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","1.08","Item Created"
"a064E000004DR5KQAW","794","2014-08-09T23:00:00.000Z","a0758000002kNNlAAM","GBP","1.79","Item Created"
"a064E000004DR5LQAW","794","2014-08-12T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.2","Item Created"
"a064E000004DR5MQAW","794","2014-08-28T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.58","Item Created"
"a064E000004DR5NQAW","794","2014-09-07T23:00:00.000Z","a0758000002kNNlAAM","GBP","125","Item Created"
"a064E000004DR5OQAW","794","2014-12-04T00:00:00.000Z","a0758000002kNNlAAM","GBP","250","Item Created"
"a064E000004DR5PQAW","794","2014-12-16T00:00:00.000Z","a0758000002kNNlAAM","GBP","625","Item Created"
"a064E000004DR5QQAW","794","2015-01-06T00:00:00.000Z","a0758000002kNDHAA2","GBP","41.67","Item Created"
"a064E000004DR5RQAW","794","2015-01-06T00:00:00.000Z","a0758000002kNNlAAM","GBP","41.67","Item Created"
"a064E000004DR5SQAW","794","2015-01-06T00:00:00.000Z","a0758000002kNGHAA2","GBP","41.67","Item Created"
"a064E000004DR5TQAW","794","2015-02-21T00:00:00.000Z","a0758000002kNDHAA2","GBP","50","Item Created"
"a064E000004DR5UQAW","794","2015-04-19T23:00:00.000Z","a0758000002kNI9AAM","GBP","250","Item Created"
"a064E000004DR5VQAW","794","2015-07-05T23:00:00.000Z","a0758000002kNDHAA2","GBP","156.25","Item Created"
"a064E000004DR5WQAW","794","2015-08-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","4.42","Item Created"
"a064E000004DR5XQAW","794","2015-09-21T23:00:00.000Z","a0758000002kNGRAA2","GBP","25","Item Created"
"a064E000004DR5YQAW","794","2015-09-13T23:00:00.000Z","a0758000002kNDHAA2","GBP","25","Item Created"
"a064E000004DR5ZQAW","794","2015-09-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.15","Item Created"
"a064E000004DR5aQAG","794","2015-10-04T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.55","Item Created"
"a064E000004DR5bQAG","794","2015-10-05T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.42","Item Created"
"a064E000004DR5cQAG","794","2015-10-09T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.05","Item Created"
"a064E000004DR5dQAG","794","2015-10-11T23:00:00.000Z","a0758000002kNNlAAM","GBP","2","Item Created"
"a064E000004DR5eQAG","794","2015-09-13T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.08","Item Created"
"a064E000004DR5fQAG","794","2015-08-24T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.15","Item Created"
"a064E000004DR5gQAG","794","2015-10-11T23:00:00.000Z","a0758000002kNDHAA2","GBP","62.5","Item Created"
"a064E000004DR5hQAG","794","2015-12-03T00:00:00.000Z","a0758000002kNNlAAM","GBP","119.12","Item Created"
"a064E000004DR5iQAG","794","2015-12-22T00:00:00.000Z","a0758000002kNI9AAM","GBP","387.5","Item Created"
"a064E000004DR5jQAG","794","2015-10-12T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.04","Item Created"
"a064E000004DR5kQAG","794","2015-10-15T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.5","Item Created"
"a064E000004DR5lQAG","794","2015-10-20T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.2","Item Created"
"a064E000004DR5mQAG","797","2015-03-31T23:00:00.000Z","a0758000002kNGHAA2","GBP","3125","Item Created"
"a064E000004DR5nQAG","797","2015-03-31T23:00:00.000Z","a0758000002kNF9AAM","GBP","3750","Item Created"
"a064E000004DR5oQAG","797","2015-01-01T00:00:00.000Z","a0758000002kNDHAA2","GBP","75","Item Created"
"a064E000004DR5pQAG","797","2014-01-01T00:00:00.000Z","a0758000002kNIAAA2","GBP","22500","Item Created"
"a064E000004DR5qQAG","797","2014-01-01T00:00:00.000Z","a0758000002kNF9AAM","GBP","11250","Item Created"
"a064E000004DR5rQAG","797","2014-03-31T23:00:00.000Z","a0758000002kNDHAA2","GBP","2500","Item Created"
"a064E000004DR5sQAG","797","2014-03-31T23:00:00.000Z","a0758000002kNF9AAM","GBP","3125","Item Created"
"a064E000004DR5tQAG","803","2013-11-21T00:00:00.000Z","a0758000002kNDHAA2","GBP","200","Item Created"
"a064E000004DR5uQAG","803","2014-04-06T23:00:00.000Z","a0758000002kNDHAA2","GBP","32","Item Created"
"a064E000004DR5vQAG","803","2014-09-17T23:00:00.000Z","a0758000002kNNlAAM","GBP","65","Item Created"
"a064E000004DR5wQAG","803","2014-07-13T23:00:00.000Z","a0758000002kNNlAAM","GBP","10","Item Created"
"a064E000004DR5xQAG","808","2014-06-20T19:18:04.000Z","a0758000002kNDHAA2","GBP","1375","Item Created"
"a064E000004DR5yQAG","808","2014-06-20T19:18:04.000Z","a0758000002kNNlAAM","GBP","1375","Item Created"
"a064E000004DR5zQAG","808","2015-08-23T23:00:00.000Z","a0758000002kNDHAA2","GBP","1562.5","Item Created"
"a064E000004DR60QAG","808","2015-08-23T23:00:00.000Z","a0758000002kNNlAAM","GBP","1562.5","Item Created"
"a064E000004DR61QAG","809","2012-07-18T23:00:00.000Z","a0758000002kNI9AAM","GBP","10000","Item Created"
"a064E000004DR62QAG","809","2013-09-25T23:00:00.000Z","a0758000002kNI9AAM","GBP","6250","Item Created"
"a064E000004DR63QAG","809","2013-11-25T00:00:00.000Z","a0758000002kNDHAA2","GBP","1250","Item Created"
"a064E000004DR64QAG","809","2014-01-02T00:00:00.000Z","a0758000002kNDHAA2","GBP","2500","Item Created"
"a064E000004DR65QAG","809","2014-12-30T00:00:00.000Z","a0758000002kNI9AAM","GBP","6250","Item Created"
"a064E000004DR66QAG","809","2015-03-29T23:00:00.000Z","a0758000002kNI9AAM","GBP","13750","Item Created"
"a064E000004DR67QAG","809","2015-12-05T00:00:00.000Z","a0758000002kNDHAA2","GBP","3125","Item Created"
"a064E000004DR68QAG","814","2014-04-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","50","Item Created"
"a064E000004DR69QAG","814","2014-04-21T23:00:00.000Z","a0758000002kNDHAA2","GBP","50","Item Created"
"a064E000004DR6AQAW","814","2014-03-15T00:00:00.000Z","a0758000002kNNlAAM","GBP","10","Item Created"
"a064E000004DR6BQAW","814","2013-12-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","60","Item Created"
"a064E000004DR6CQAW","814","2013-11-22T00:00:00.000Z","a0758000002kNDHAA2","GBP","38.78","Item Created"
"a064E000004DR6DQAW","814","2014-09-24T23:00:00.000Z","a0758000002kNDHAA2","GBP","127.5","Item Created"
"a064E000004DR6EQAW","814","2014-09-24T23:00:00.000Z","a0758000002kNNlAAM","GBP","127.5","Item Created"
"a064E000004DR6FQAW","814","2014-10-19T23:00:00.000Z","a0758000002kNNlAAM","GBP","12.5","Item Created"
"a064E000004DR6GQAW","814","2014-09-24T23:00:00.000Z","a0758000002kNDHAA2","GBP","60","Item Created"
"a064E000004DR6HQAW","814","2015-02-08T00:00:00.000Z","a0758000002kNNlAAM","GBP","20","Item Created"
"a064E000004DR6IQAW","814","2013-10-28T00:00:00.000Z","a0758000002kNNlAAM","GBP","25","Item Created"
"a064E000004DR6JQAW","814","2012-03-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","128","Item Created"
"a064E000004DR6KQAW","814","2013-03-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","280.26","Item Created"
"a064E000004DR6LQAW","814","2015-04-23T23:00:00.000Z","a0758000002kNDHAA2","GBP","121","Item Created"
"a064E000004DR6MQAW","814","2013-03-19T00:00:00.000Z","a0758000002kNDHAA2","GBP","39.7","Item Created"
"a064E000004DR6NQAW","815","2013-12-17T00:00:00.000Z","a0758000002kNNlAAM","GBP","975","Item Created"
"a064E000004DR6OQAW","831","2014-07-09T00:00:00.000Z","a0758000002kNNlAAM","GBP","60","Item Created"
"a064E000004DR6PQAW","831","2014-07-12T00:00:00.000Z","a0758000002kNNlAAM","GBP","10","Item Created"
"a064E000004DR6QQAW","831","2014-12-28T00:00:00.000Z","a0758000002kNGEAA2","GBP","100","Item Created"
"a064E000004DR6RQAW","831","2014-12-31T00:00:00.000Z","a0758000002kNGvAAM","GBP","250","Item Created"
"a064E000004DR6SQAW","831","2015-12-25T00:00:00.000Z","a0758000002kNDHAA2","GBP","1250","Item Created"
"a064E000004DR6TQAW","831","2015-12-25T00:00:00.000Z","a0758000002kNF9AAM","GBP","312.5","Item Created"
"a064E000004DR6UQAW","831","2016-01-02T00:00:00.000Z","a0758000002kNNlAAM","GBP","25","Item Created"
"a064E000004DR6VQAW","839","2013-01-18T00:00:00.000Z","a0758000002kNDHAA2","GBP","525","Item Created"
"a064E000004DR6WQAW","839","2011-12-24T00:00:00.000Z","a0758000002kNDHAA2","GBP","350","Item Created"
"a064E000004DR6XQAW","839","2012-01-06T00:00:00.000Z","a0758000002kNDHAA2","GBP","337.5","Item Created"
"a064E000004DR6YQAW","839","2015-01-12T00:00:00.000Z","a0758000002kNI0AAM","GBP","2162.5","Item Created"
"a064E000004DR6ZQAW","839","2015-05-11T23:00:00.000Z","a0758000002kNDHAA2","GBP","550","Item Created"
"a064E000004DR6aQAG","839","2015-05-25T23:00:00.000Z","a0758000002kNF9AAM","GBP","275","Item Created"
"a064E000004DR6bQAG","842","2013-12-10T00:00:00.000Z","a0758000002kND0AAM","GBP","1000","Item Created"
"a064E000004DR6cQAG","842","2014-06-02T23:00:00.000Z","a0758000002kNNlAAM","GBP","700","Item Created"
"a064E000004DR6dQAG","842","2014-06-02T23:00:00.000Z","a0758000002kNMBAA2","GBP","550","Item Created"
"a064E000004DR6eQAG","842","2014-06-02T23:00:00.000Z","a0758000002kNKaAAM","GBP","250","Item Created"
"a064E000004DR6fQAG","842","2014-11-12T00:00:00.000Z","a0758000002kND0AAM","GBP","500","Item Created"
"a064E000004DR6gQAG","851","2013-05-31T23:00:00.000Z","a0758000002kNDHAA2","GBP","250","Item Created"
"a064E000004DR6hQAG","851","2013-05-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","250","Item Created"
"a064E000004DR6iQAG","851","2013-05-31T23:00:00.000Z","a0758000002kNK3AAM","GBP","266","Item Created"
"a064E000004DR6jQAG","851","2014-11-01T00:00:00.000Z","a0758000002kNK3AAM","GBP","646","Item Created"
"a064E000004DR6kQAG","851","2015-06-12T23:00:00.000Z","a0758000002kNDHAA2","GBP","900","Item Created"
"a064E000004DR6lQAG","851","2015-06-12T23:00:00.000Z","a0758000002kNKmAAM","GBP","900","Item Created"
"a064E000004DR6mQAG","851","2015-06-12T23:00:00.000Z","a0758000002kNK4AAM","GBP","927","Item Created"
"a064E000004DR6nQAG","858","2013-03-08T00:00:00.000Z","a0758000002kNDHAA2","GBP","2000","Item Created"
"a064E000004DR6oQAG","858","2013-06-09T23:00:00.000Z","a0758000002kNDHAA2","GBP","10","Item Created"
"a064E000004DR6pQAG","858","2014-04-28T23:00:00.000Z","a0758000002kNNlAAM","GBP","30","Item Created"
"a064E000004DR6qQAG","858","2014-12-12T00:00:00.000Z","a0758000002kNF9AAM","GBP","200","Item Created"
"a064E000004DR6rQAG","858","2015-05-06T23:00:00.000Z","a0758000002kNDHAA2","GBP","33","Item Created"
"a064E000004DR6sQAG","861","2014-10-09T23:00:00.000Z","a0758000002kNNlAAM","GBP","142","Item Created"
"a064E000004DR6tQAG","861","2014-10-09T23:00:00.000Z","a0758000002kNHwAAM","GBP","150","Item Created"
"a064E000004DR6uQAG","861","2013-01-21T00:00:00.000Z","a0758000002kNDHAA2","GBP","304.69","Item Created"
"a064E000004DR6vQAG","861","2013-02-06T00:00:00.000Z","a0758000002kNDHAA2","GBP","303.75","Item Created"
"a064E000004DR6wQAG","861","2013-03-18T00:00:00.000Z","a0758000002kNDHAA2","GBP","304.69","Item Created"
"a064E000004DR6xQAG","861","2013-04-15T23:00:00.000Z","a0758000002kNDHAA2","GBP","325","Item Created"
"a064E000004DR6yQAG","861","2013-06-21T23:00:00.000Z","a0758000002kNDHAA2","GBP","450","Item Created"
"a064E000004DR6zQAG","861","2013-08-05T23:00:00.000Z","a0758000002kNDHAA2","GBP","325","Item Created"
"a064E000004DR70QAG","861","2013-08-28T23:00:00.000Z","a0758000002kNDHAA2","GBP","325","Item Created"
"a064E000004DR71QAG","861","2013-10-28T00:00:00.000Z","a0758000002kNDHAA2","GBP","366.25","Item Created"
"a064E000004DR72QAG","861","2013-12-09T00:00:00.000Z","a0758000002kNDHAA2","GBP","366.25","Item Created"
"a064E000004DR73QAG","861","2014-01-29T00:00:00.000Z","a0758000002kNDHAA2","GBP","366.25","Item Created"
"a064E000004DR74QAG","861","2015-08-27T23:00:00.000Z","a0758000002kNDHAA2","GBP","1000","Item Created"
"a064E000004DR75QAG","862","2014-04-04T23:00:00.000Z","a0758000002kNMBAA2","GBP","877.5","Item Created"
"a064E000004DR76QAG","862","2014-04-04T23:00:00.000Z","a0758000002kNHYAA2","GBP","752.5","Item Created"
"a064E000004DR77QAG","862","2014-04-04T23:00:00.000Z","a0758000002kNFkAAM","GBP","112.5","Item Created"
"a064E000004DR78QAG","862","2014-04-04T23:00:00.000Z","a0758000002kNIeAAM","GBP","34.38","Item Created"
"a064E000004DR79QAG","862","2013-04-04T23:00:00.000Z","a0758000002kNIdAAM","GBP","225","Item Created"
"a064E000004DR7AQAW","862","2013-04-04T23:00:00.000Z","a0758000002kNHYAA2","GBP","1062.5","Item Created"
"a064E000004DR7BQAW","862","2014-04-04T23:00:00.000Z","a0758000002kNIdAAM","GBP","117","Item Created"
"a064E000004DR7CQAW","862","2013-04-04T23:00:00.000Z","a0758000002kNMBAA2","GBP","1062.5","Item Created"
"a064E000004DR7DQAW","862","2013-04-04T23:00:00.000Z","a0758000002kNIeAAM","GBP","34.38","Item Created"
"a064E000004DR7EQAW","862","2013-04-04T23:00:00.000Z","a0758000002kNFkAAM","GBP","812.5","Item Created"
"a064E000004DR7FQAW","862","2014-04-04T23:00:00.000Z","a0758000002kNDfAAM","GBP","250","Item Created"
"a064E000004DR7GQAW","863","2014-03-30T23:00:00.000Z","a0758000002kNGHAA2","GBP","2000","Item Created"
"a064E000004DR7HQAW","863","2014-12-31T00:00:00.000Z","a0758000002kNHwAAM","GBP","2691","Item Created"
"a064E000004DR7IQAW","863","2015-03-29T23:00:00.000Z","a0758000002kNI9AAM","GBP","500","Item Created"
"a064E000004DR7JQAW","863","2015-04-08T23:00:00.000Z","a0758000002kNNlAAM","GBP","421","Item Created"
"a064E000004DR7KQAW","863","2015-04-01T23:00:00.000Z","a0758000002kNHwAAM","GBP","809","Item Created"
"a064E000004DR7LQAW","863","2015-04-09T23:00:00.000Z","a0758000002kNHwAAM","GBP","1262","Item Created"
"a064E000004DR7MQAW","866","2014-12-31T00:00:00.000Z","a0758000002kNDHAA2","GBP","500","Item Created"
"a064E000004DR7NQAW","873","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","393","Item Created"
"a064E000004DR7OQAW","873","2013-02-12T00:00:00.000Z","a0758000002kNNlAAM","GBP","30","Item Created"
"a064E000004DR7PQAW","873","2013-12-09T00:00:00.000Z","a0758000002kNNlAAM","GBP","50","Item Created"
"a064E000004DR7QQAW","873","2014-04-25T23:00:00.000Z","a0758000002kNNlAAM","GBP","20","Item Created"
"a064E000004DR7RQAW","873","2014-05-19T15:18:49.000Z","a0758000002kNNlAAM","GBP","50","Item Created"
"a064E000004DR7SQAW","887","2015-08-13T23:00:00.000Z","a0758000002kNDHAA2","GBP","109.69","Item Created"
"a064E000004DR7TQAW","887","2015-08-13T23:00:00.000Z","a0758000002kNNlAAM","GBP","109.69","Item Created"
"a064E000004DR7UQAW","887","2015-08-13T23:00:00.000Z","a0758000002kNGHAA2","GBP","109.69","Item Created"
"a064E000004DR7VQAW","887","2015-08-13T23:00:00.000Z","a0758000002kNMyAAM","GBP","109.69","Item Created"
"a064E000004DR7WQAW","887","2015-11-27T00:00:00.000Z","a0758000002kNDHAA2","GBP","331.25","Item Created"
"a064E000004DR7XQAW","887","2015-11-27T00:00:00.000Z","a0758000002kNNlAAM","GBP","331.25","Item Created"
"a064E000004DR7YQAW","887","2015-11-27T00:00:00.000Z","a0758000002kNGHAA2","GBP","331.25","Item Created"
"a064E000004DR7ZQAW","887","2015-11-27T00:00:00.000Z","a0758000002kNMyAAM","GBP","331.25","Item Created"
"a064E000004DR7aQAG","887","2015-06-07T23:00:00.000Z","a0758000002kNDHAA2","GBP","106.56","Item Created"
"a064E000004DR7bQAG","887","2015-06-07T23:00:00.000Z","a0758000002kNNlAAM","GBP","106.56","Item Created"
"a064E000004DR7cQAG","887","2015-06-07T23:00:00.000Z","a0758000002kNGHAA2","GBP","106.56","Item Created"
"a064E000004DR7dQAG","887","2015-06-07T23:00:00.000Z","a0758000002kNMyAAM","GBP","106.56","Item Created"
"a064E000004DR7eQAG","887","2015-08-26T23:00:00.000Z","a0758000002kNDHAA2","GBP","109.69","Item Created"
"a064E000004DR7fQAG","887","2015-08-26T23:00:00.000Z","a0758000002kNNlAAM","GBP","109.69","Item Created"
"a064E000004DR7gQAG","887","2015-08-26T23:00:00.000Z","a0758000002kNGHAA2","GBP","109.69","Item Created"
"a064E000004DR7hQAG","887","2015-08-26T23:00:00.000Z","a0758000002kNMyAAM","GBP","109.69","Item Created"
"a064E000004DR7iQAG","887","2015-10-27T00:00:00.000Z","a0758000002kNDHAA2","GBP","109.69","Item Created"
"a064E000004DR7jQAG","887","2015-10-27T00:00:00.000Z","a0758000002kNNlAAM","GBP","109.69","Item Created"
"a064E000004DR7kQAG","887","2015-10-27T00:00:00.000Z","a0758000002kNGHAA2","GBP","109.69","Item Created"
"a064E000004DR7lQAG","887","2015-10-27T00:00:00.000Z","a0758000002kNMyAAM","GBP","109.69","Item Created"
"a064E000004DR7mQAG","901","2014-12-02T08:00:00.000Z","a0758000002kNNlAAM","GBP","150","Item Created"
"a064E000004DR7nQAG","901","2015-11-29T23:00:00.000Z","a0758000002kNF9AAM","GBP","2132","Item Created"
"a064E000004DR7oQAG","901","2016-01-09T05:00:00.000Z","a0758000002kNNlAAM","GBP","310","Item Created"
"a064E000004DR7pQAG","916","2014-10-04T23:00:00.000Z","a0758000002kNDHAA2","GBP","88.1","Item Created"
"a064E000004DR7qQAG","916","2014-10-04T23:00:00.000Z","a0758000002kNNlAAM","GBP","88.1","Item Created"
"a064E000004DR7rQAG","916","2014-10-04T23:00:00.000Z","a0758000002kNGHAA2","GBP","88.1","Item Created"
"a064E000004DR7sQAG","916","2014-10-04T23:00:00.000Z","a0758000002kNMyAAM","GBP","88.1","Item Created"
"a064E000004DR7tQAG","942","2014-04-03T23:00:00.000Z","a0758000002kNNlAAM","GBP","7500","Item Created"
"a064E000004DR7uQAG","942","2014-04-03T23:00:00.000Z","a0758000002kNHGAA2","GBP","4400","Item Created"
"a064E000004DR7vQAG","958","2013-01-01T00:00:00.000Z","a0758000002kNDHAA2","GBP","20","Item Created"
"a064E000004DR7wQAG","958","2013-01-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","20","Item Created"
"a064E000004DR7xQAG","958","2014-01-01T00:00:00.000Z","a0758000002kNNlAAM","GBP","50","Item Created"
"a064E000004DR7yQAG","958","2014-01-01T00:00:00.000Z","a0758000002kNDHAA2","GBP","50","Item Created"
"a064E000004DR7zQAG","960","2014-06-26T23:00:00.000Z","a0758000002kNIAAA2","GBP","163.96","Item Created"
"a064E000004DR80QAG","960","2014-06-01T23:00:00.000Z","a0758000002kNIAAA2","GBP","143.96","Item Created"
"a064E000004DR81QAG","960","2014-05-05T23:00:00.000Z","a0758000002kNIAAA2","GBP","143.96","Item Created"
"a064E000004DR82QAG","960","2014-03-30T23:00:00.000Z","a0758000002kNIAAA2","GBP","205.68","Item Created"
"a064E000004DR83QAG","960","2014-03-03T00:00:00.000Z","a0758000002kNNlAAM","GBP","148.25","Item Created"
"a064E000004DR84QAG","960","2014-02-10T00:00:00.000Z","a0758000002kNNlAAM","GBP","148.25","Item Created"
"a064E000004DR85QAG","960","2013-05-30T23:00:00.000Z","a0758000002kNDHAA2","GBP","190.35","Item Created"
"a064E000004DR86QAG","960","2013-04-01T23:00:00.000Z","a0758000002kNDHAA2","GBP","193","Item Created"
"a064E000004DR87QAG","960","2013-02-06T00:00:00.000Z","a0758000002kNDHAA2","GBP","148.54","Item Created"
"a064E000004DR88QAG","960","2013-01-23T00:00:00.000Z","a0758000002kNDHAA2","GBP","229.88","Item Created"
"a064E000004DR89QAG","960","2013-04-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","183.46","Item Created"
"a064E000004DR8AQAW","960","2013-03-04T00:00:00.000Z","a0758000002kNNlAAM","GBP","181.64","Item Created"
"a064E000004DR8BQAW","960","2013-02-11T00:00:00.000Z","a0758000002kNMBAA2","GBP","145","Item Created"
"a064E000004DR8CQAW","960","2013-01-18T00:00:00.000Z","a0758000002kNI1AAM","GBP","458.8","Item Created"
"a064E000004DR8DQAW","960","2013-01-22T00:00:00.000Z","a0758000002kNIQAA2","GBP","223","Item Created"
"a064E000004DR8EQAW","964","2014-06-26T22:00:00.000Z","a0758000002kNNlAAM","GBP","1400","Item Created"
"a064E000004DR8FQAW","969","2013-06-03T23:00:00.000Z","a0758000002kNDHAA2","GBP","300","Item Created"
"a064E000004DR8GQAW","969","2013-06-03T23:00:00.000Z","a0758000002kNNlAAM","GBP","500","Item Created"
"a064E000004DR8HQAW","969","2013-06-03T23:00:00.000Z","a0758000002kNM7AAM","GBP","635","Item Created"
"a064E000004DR8IQAW","969","2014-05-31T23:00:00.000Z","a0758000002kNDHAA2","GBP","300","Item Created"
"a064E000004DR8JQAW","969","2014-05-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","500","Item Created"
"a064E000004DR8KQAW","969","2014-05-31T23:00:00.000Z","a0758000002kNMyAAM","GBP","320","Item Created"
"a064E000004DR8LQAW","969","2014-05-31T23:00:00.000Z","a0758000002kNM7AAM","GBP","625","Item Created"
"a064E000004DR8MQAW","972","2015-07-26T23:00:00.000Z","a0758000002kNDHAA2","GBP","31.25","Item Created"
"a064E000004DR8NQAW","972","2014-07-31T23:00:00.000Z","a0758000002kNHwAAM","GBP","187.5","Item Created"
"a064E000004DR8OQAW","972","2014-09-24T23:00:00.000Z","a0758000002kNHwAAM","GBP","375","Item Created"
"a064E000004DR8PQAW","972","2015-01-25T00:00:00.000Z","a0758000002kNI9AAM","GBP","250","Item Created"
"a064E000004DR8QQAW","972","2014-11-02T00:00:00.000Z","a0758000002kNI9AAM","GBP","312.5","Item Created"
"a064E000004DR8RQAW","977","2014-02-25T00:00:00.000Z","a0758000002kNNlAAM","GBP","300","Item Created"
"a064E000004DR8SQAW","977","2013-11-18T00:00:00.000Z","a0758000002kNDHAA2","GBP","200","Item Created"
"a064E000004DR8TQAW","977","2013-04-26T23:00:00.000Z","a0758000002kNDHAA2","GBP","208.17","Item Created"
"a064E000004DR8UQAW","977","2013-03-12T00:00:00.000Z","a0758000002kNDHAA2","GBP","1340.3","Item Created"
"a064E000004DR8VQAW","977","2013-02-16T00:00:00.000Z","a0758000002kNDHAA2","GBP","257.83","Item Created"
"a064E000004DR8WQAW","977","2012-11-28T00:00:00.000Z","a0758000002kNDHAA2","GBP","124.85","Item Created"
"a064E000004DR8XQAW","977","2013-11-19T00:00:00.000Z","a0758000002kNDHAA2","GBP","100","Item Created"
"a064E000004DR8YQAW","977","2012-06-09T23:00:00.000Z","a0758000002kNDHAA2","GBP","129.33","Item Created"
"a064E000004DR8ZQAW","977","2014-04-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","300","Item Created"
"a064E000004DR8aQAG","977","2013-08-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","500","Item Created"
"a064E000004DR8bQAG","977","2013-06-14T23:00:00.000Z","a0758000002kNJKAA2","GBP","500","Item Created"
"a064E000004DR8cQAG","977","2013-10-04T23:00:00.000Z","a0758000002kNDHAA2","GBP","249.52","Item Created"
"a064E000004DR8dQAG","977","2013-10-28T00:00:00.000Z","a0758000002kNJKAA2","GBP","123.92","Item Created"
"a064E000004DR8eQAG","977","2014-07-11T23:00:00.000Z","a0758000002kNNlAAM","GBP","250","Item Created"
